gpu_count,baseline_wait_rlsubset,rl_wait
1,0.0,0.08333333333333333
1,0.0,0.6833333333333333
1,4.45,0.9333333333333333
1,2565.233333333333,0.35
1,0.016666666666666666,0.18333333333333332
1,29.066666666666666,0.03333333333333333
1,456.3333333333333,0.65
1,0.08333333333333333,0.38333333333333336
1,13.966666666666667,0.85
8,9496.05,1.0
1,4.316666666666666,0.0
1,2.4166666666666665,0.23333333333333334
1,4.75,0.35
1,6.466666666666667,0.4
1,137.58333333333334,0.36666666666666664
1,5.033333333333333,0.31666666666666665
1,0.4166666666666667,0.7166666666666667
1,4.866666666666666,0.7
1,0.0,0.7333333333333333
1,0.0,0.0
1,11.083333333333334,0.43333333333333335
1,41.06666666666667,0.75
2,576.9666666666667,0.06666666666666667
1,2.1333333333333333,0.35
4,0.0,0.06666666666666667
1,6.9,0.26666666666666666
1,4.266666666666667,0.6833333333333333
1,4.583333333333333,0.15
1,2705.15,0.13333333333333333
1,0.0,0.21666666666666667
1,473.8833333333333,0.9833333333333333
1,0.8166666666666667,0.3333333333333333
1,457.98333333333335,0.6166666666666667
1,2538.3,0.8
1,2110.233333333333,0.06666666666666667
8,1874.45,1.0
1,4.783333333333333,0.21666666666666667
1,8.916666666666666,0.0
1,137.75,0.16666666666666666
1,4.9,0.6
1,0.0,0.43333333333333335
1,0.05,0.9833333333333333
1,41.15,0.7166666666666667
1,685.1833333333333,0.7833333333333333
1,1.7666666666666666,0.9
1,0.0,0.45
1,0.23333333333333334,0.7
1,475.25,0.9166666666666666
1,16.45,0.5
1,0.0,0.0
1,22.25,0.5833333333333334
1,2538.4,0.6666666666666666
1,0.48333333333333334,0.8833333333333333
4,1833.4666666666667,0.48333333333333334
8,9616.0,1.0
1,2.316666666666667,0.85
1,6.283333333333333,0.18333333333333332
1,14.716666666666667,0.45
1,6.7,0.8
1,42.9,0.31666666666666665
1,0.0,0.35
1,0.0,0.15
1,0.0,0.8833333333333333
1,24.616666666666667,0.5333333333333333
2,582.35,0.7
1,0.6833333333333333,0.5666666666666667
1,0.0,0.5666666666666667
1,4.366666666666666,0.85
1,3090.95,0.5666666666666667
1,498.93333333333334,0.15
1,22.3,0.9
1,538.4833333333333,0.13333333333333333
1,2538.5,0.55
1,2143.6666666666665,0.9833333333333333
1,0.6166666666666667,0.5
64,1865.2,1.0
1,4.45,0.06666666666666667
1,2.3333333333333335,0.8333333333333334
1,130.13333333333333,0.9166666666666666
2,0.0,0.5333333333333333
1,9.483333333333333,0.7666666666666667
1,138.53333333333333,0.8666666666666667
1,15.466666666666667,0.08333333333333333
1,0.016666666666666666,0.4666666666666667
1,4.233333333333333,0.8
1,41.81666666666667,0.36666666666666664
2,584.3,0.5833333333333334
1,1.7833333333333334,0.4166666666666667
1,685.2333333333333,0.48333333333333334
1,0.8166666666666667,0.4
1,4.566666666666666,0.5833333333333334
1,4.966666666666667,0.7333333333333333
1,3132.4,0.55
1,0.0,0.05
1,0.11666666666666667,0.9
1,2538.633333333333,0.5166666666666667
1,0.0,0.4166666666666667
1,1865.2,1.0
1,2.1666666666666665,0.43333333333333335
1,4.783333333333333,0.9
1,139.2,0.65
1,45.21666666666667,0.8666666666666667
1,0.0,0.11666666666666667
1,0.0,0.6166666666666667
1,7.8,0.9
1,0.0,0.7833333333333333
1,25.133333333333333,0.06666666666666667
2,591.45,0.08333333333333333
1,1.65,0.05
1,0.0,0.7833333333333333
1,0.9333333333333333,0.38333333333333336
1,3189.55,0.45
1,503.6,0.9833333333333333
1,22.433333333333334,0.95
1,2538.95,0.36666666666666664
1,2206.633333333333,0.35
1,1865.2,1.0
1,2.1333333333333333,0.2833333333333333
1,4.766666666666667,0.45
1,0.0,0.3
1,14.6,0.36666666666666664
1,140.4,0.03333333333333333
1,1.1,0.5666666666666667
1,3.1666666666666665,0.016666666666666666
1,45.65,0.7666666666666667
1,0.0,0.8
1,0.0,0.65
1,0.0,0.31666666666666665
1,13.083333333333334,0.85
1,7.283333333333333,0.7166666666666667
1,685.4666666666667,0.95
1,0.03333333333333333,0.4666666666666667
1,0.0,0.4666666666666667
1,508.65,0.7
1,26.583333333333332,0.8166666666666667
1,22.483333333333334,0.8
1,2207.633333333333,0.2833333333333333
1,1865.2,1.0
1,10.183333333333334,0.1
1,4.75,0.03333333333333333
1,0.4,0.7666666666666667
1,46.583333333333336,0.5333333333333333
1,0.0,0.26666666666666666
1,0.03333333333333333,0.21666666666666667
1,8.5,0.3333333333333333
1,55.03333333333333,0.9833333333333333
2,596.6333333333333,0.7666666666666667
1,9.816666666666666,0.7833333333333333
1,685.65,0.65
1,14.466666666666667,0.36666666666666664
1,0.0,0.7666666666666667
1,2.65,0.75
1,4.5,0.36666666666666664
1,3546.9666666666667,0.9
1,0.0,0.65
1,532.75,0.18333333333333332
1,26.85,0.6666666666666666
1,594.6833333333333,0.6666666666666666
1,2539.85,0.85
1,2215.4666666666667,0.05
1,1865.2,1.0
1,1.7666666666666666,0.36666666666666664
1,8.033333333333333,0.9333333333333333
1,140.83333333333334,0.9
1,4.066666666666666,0.9833333333333333
1,0.4166666666666667,0.75
1,47.65,0.26666666666666666
1,0.0,0.7
1,0.016666666666666666,0.15
1,25.316666666666666,0.9833333333333333
2,597.3333333333334,0.7166666666666667
1,0.0,0.15
1,0.5333333333333333,0.7833333333333333
1,685.8333333333334,0.25
1,14.683333333333334,0.3333333333333333
1,1.5666666666666667,0.38333333333333336
1,3554.0,0.8833333333333333
1,40.78333333333333,0.1
1,595.1333333333333,0.65
1,2540.4,0.5833333333333334
1,10.35,0.9666666666666667
1,146.45,0.9
1,142.08333333333334,0.26666666666666666
1,1.0333333333333334,0.48333333333333334
1,0.0,0.7333333333333333
1,8.8,0.25
2,600.0,0.5333333333333333
1,0.65,0.05
1,2.2333333333333334,0.1
1,5.3,0.35
1,3561.9333333333334,0.8666666666666667
1,0.0,0.5333333333333333
1,575.5333333333333,0.7333333333333333
1,3.1166666666666667,0.6833333333333333
1,0.0,0.7
1,14.583333333333334,0.7333333333333333
1,116.8,0.03333333333333333
1,629.5166666666667,0.5
1,2540.5,0.4666666666666667
1,10.35,0.2833333333333333
1,1.4666666666666666,0.7833333333333333
1,150.9,0.6
1,142.33333333333334,0.18333333333333332
1,49.35,0.3333333333333333
1,0.0,0.3333333333333333
1,0.2833333333333333,0.9333333333333333
1,0.0,0.8833333333333333
1,27.133333333333333,0.5333333333333333
2,605.0666666666667,0.13333333333333333
1,2.05,0.8
1,0.8333333333333334,0.9833333333333333
1,701.4333333333333,0.6833333333333333
1,5.316666666666666,0.65
1,1.95,0.75
1,5.283333333333333,0.7666666666666667
1,3934.366666666667,0.35
1,27.75,0.15
1,0.03333333333333333,0.7333333333333333
1,583.05,0.5666666666666667
1,27.05,0.6333333333333333
1,666.85,0.13333333333333333
1,2540.6666666666665,0.36666666666666664
1,2401.75,0.55
1,0.03333333333333333,0.9833333333333333
1,1.3,0.4666666666666667
1,0.0,0.6166666666666667
1,152.11666666666667,0.55
1,7.316666666666666,0.8166666666666667
1,0.05,0.85
1,49.4,0.31666666666666665
1,0.0,0.08333333333333333
1,27.3,0.45
1,5.233333333333333,0.45
1,4040.6,0.13333333333333333
1,0.016666666666666666,0.25
1,3.4,0.7166666666666667
1,27.716666666666665,0.38333333333333336
1,7.483333333333333,0.6
1,2442.016666666667,0.03333333333333333
1,10.616666666666667,0.9333333333333333
1,1.2833333333333334,0.43333333333333335
1,4.833333333333333,0.5166666666666667
1,6.716666666666667,0.0
1,0.31666666666666665,0.8333333333333334
1,0.03333333333333333,0.45
1,8.3,0.6
4,0.0,0.8166666666666667
1,49.38333333333333,0.15
1,0.0,0.7666666666666667
1,0.0,0.9833333333333333
2,605.75,0.9333333333333333
1,5.85,0.8666666666666667
1,1.15,0.3333333333333333
1,734.65,0.8333333333333334
1,0.3333333333333333,0.48333333333333334
1,11.616666666666667,0.4
1,4089.516666666667,0.03333333333333333
1,0.0,0.15
1,0.15,0.21666666666666667
1,761.9,0.21666666666666667
1,2541.3166666666666,0.9666666666666667
1,1.2666666666666666,0.38333333333333336
1,152.81666666666666,0.45
1,93.15,0.75
1,4.216666666666667,0.8
1,3.9,0.9666666666666667
1,11.383333333333333,0.8833333333333333
1,0.03333333333333333,0.2833333333333333
1,0.0,0.95
