gpu_count,baseline_wait,rl_wait,gpu_group
1,117.85,0.08333333333333333,1
1,0.016666666666666666,0.5166666666666667,1
1,0.0,0.25,1
1,10.366666666666667,0.75,1
1,27.083333333333332,0.9,1
1,0.0,0.48333333333333334,1
1,16.666666666666668,0.9833333333333333,1
1,127.08333333333333,0.8666666666666667,1
1,0.0,0.18333333333333332,1
1,0.0,0.65,1
1,0.0,0.11666666666666667,1
1,0.9833333333333333,0.6,1
1,13.45,0.06666666666666667,1
